min_price,days_to_flight,depart_weekday,is_weekend,day_of_month,week_of_month,is_bayram,days_to_bayram,bayram_proximity,flight_count,airline_count,route_global_avg,route_global_std,temp_max,temp_min,precipitation,wind_speed,is_bad_weather,route_ADB_IST,route_AYT_IST,route_ESB_SAW,route_IST_ADB,route_IST_AYT,route_SAW_ESB,bayram_period_Bayram,bayram_period_Bayram Oncesi,bayram_period_Bayram Sonrasi,bayram_period_Normal,weather_condition_Acik,weather_condition_Ciseleme,weather_condition_Firtinali,weather_condition_Karli,weather_condition_Yagmurlu
1639.0,1,4,0,1,1,0,26,0.0243728440732796,36,3,1936.08,588.2293117851602,11.4,8.6,15.2,21.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1639.0,2,5,1,2,1,0,25,0.028115659748972035,36,3,1936.08,588.2293117851602,12.8,7.0,0.4,22.3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1689.0,3,6,1,3,1,0,24,0.032433240894795524,35,3,1936.08,588.2293117851602,11.6,7.7,6.9,31.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1509.0,4,0,0,4,1,0,23,0.03741385136723659,36,3,1936.08,588.2293117851602,14.6,10.1,1.0,24.6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1478.0,5,1,0,5,1,0,22,0.0431593092614526,34,3,1936.08,588.2293117851602,15.6,10.2,0.1,14.5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1478.0,6,2,0,6,1,0,21,0.049787068367863944,32,3,1936.08,588.2293117851602,19.5,6.9,0.0,9.9,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1478.0,7,3,0,7,1,0,20,0.05743261926761735,37,3,1936.08,588.2293117851602,23.8,8.1,0.0,11.5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1478.0,8,4,0,8,2,0,19,0.06625225915226167,36,3,1936.08,588.2293117851602,25.9,12.9,0.3,14.4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1478.0,9,5,1,9,2,0,18,0.07642628699076807,36,3,1936.08,588.2293117851602,24.9,15.7,2.9,13.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1478.0,10,6,1,10,2,0,17,0.08816268936235745,37,3,1936.08,588.2293117851602,24.8,15.2,0.2,12.7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1478.0,11,0,0,11,2,0,16,0.10170139230422684,37,3,1936.08,588.2293117851602,26.8,16.0,0.0,11.9,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1478.0,12,1,0,12,2,0,15,0.11731916609425078,37,3,1936.08,588.2293117851602,28.4,17.6,0.2,24.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1478.0,13,2,0,13,2,0,14,0.1353352832366127,33,3,1936.08,588.2293117851602,23.8,15.9,0.4,16.8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1478.0,14,3,0,14,2,0,13,0.15611804531597107,37,3,1936.08,588.2293117851602,18.5,11.9,0.5,21.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1854.0,15,4,0,15,3,0,12,0.1800923121479524,36,3,1936.08,588.2293117851602,21.1,9.6,0.0,11.2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2144.0,16,5,1,16,3,0,11,0.20774818714360085,37,3,1936.08,588.2293117851602,26.0,13.8,2.4,22.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1478.0,17,6,1,17,3,0,10,0.2396510364417758,38,3,1936.08,588.2293117851602,21.4,14.4,8.3,23.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1478.0,18,0,0,18,3,0,9,0.2764530466295643,38,3,1936.08,588.2293117851602,20.3,12.7,0.7,12.8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1478.0,19,1,0,19,3,0,8,0.31890655732397044,40,3,1936.08,588.2293117851602,24.9,13.8,0.0,16.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1478.0,20,2,0,20,3,0,7,0.36787944117144233,36,3,1936.08,588.2293117851602,20.1,15.2,3.2,20.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2271.0,21,3,0,21,3,0,6,0.42437284567695,38,3,1936.08,588.2293117851602,21.4,14.7,3.7,15.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2066.0,22,4,0,22,4,0,5,0.4895416595569531,37,3,1936.08,588.2293117851602,21.4,15.8,4.4,12.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798.0,23,5,1,23,4,0,4,0.5647181220077593,37,3,1936.08,588.2293117851602,20.5,15.8,0.3,15.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3233.0,24,6,1,24,4,0,3,0.6514390575310556,37,3,1936.08,588.2293117851602,21.8,15.2,4.1,18.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2271.0,25,0,0,25,4,0,2,0.751477293075286,39,3,1936.08,588.2293117851602,25.1,14.6,0.0,14.8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2798.0,26,1,0,26,4,0,1,0.8668778997501816,40,3,1936.08,588.2293117851602,27.2,15.1,0.3,16.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2362.0,27,2,0,27,4,1,0,1.0,34,3,1936.08,588.2293117851602,29.1,15.9,0.0,15.7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2587.0,28,3,0,28,4,1,0,1.0,39,3,1936.08,588.2293117851602,29.8,17.4,1.3,18.9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3383.0,29,4,0,29,5,1,0,1.0,37,3,1936.08,588.2293117851602,21.5,16.5,0.1,24.2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3583.0,30,5,1,30,5,1,0,1.0,38,3,1936.08,588.2293117851602,23.4,13.4,0.0,16.7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4249.0,31,6,1,31,5,0,1,0.8668778997501816,42,3,1936.08,588.2293117851602,27.1,16.9,0.1,13.8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2128.0,21,0,0,1,1,0,2,0.751477293075286,40,3,1936.08,588.2293117851602,28.2,18.5,0.3,12.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1530.0,22,1,0,2,1,0,3,0.6514390575310556,39,3,1936.08,588.2293117851602,32.0,19.9,0.0,12.8,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1530.0,23,2,0,3,1,0,4,0.5647181220077593,36,3,1936.08,588.2293117851602,31.5,20.2,0.0,13.2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1530.0,24,3,0,4,1,0,5,0.4895416595569531,38,3,1936.08,588.2293117851602,32.2,20.9,0.0,11.7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1530.0,25,4,0,5,1,0,6,0.42437284567695,36,3,1936.08,588.2293117851602,30.5,19.5,0.7,17.3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1530.0,26,5,1,6,1,0,7,0.36787944117144233,38,3,1936.08,588.2293117851602,28.3,17.5,0.0,16.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1481.0,27,6,1,7,1,0,8,0.31890655732397044,35,3,1936.08,588.2293117851602,29.7,18.7,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1530.0,28,0,0,8,2,0,9,0.2764530466295643,39,3,1936.08,588.2293117851602,27.8,18.5,0.0,18.5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1530.0,29,1,0,9,2,0,10,0.2396510364417758,37,3,1936.08,588.2293117851602,27.1,18.6,0.0,19.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1972.0,30,2,0,10,2,0,11,0.20774818714360085,36,3,1936.08,588.2293117851602,27.8,18.0,0.0,18.8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2491.0,31,3,0,11,2,0,12,0.1800923121479524,38,3,1936.08,588.2293117851602,28.5,18.0,0.0,16.2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2962.0,32,4,0,12,2,0,13,0.15611804531597107,36,3,1936.08,588.2293117851602,27.7,17.9,0.1,19.6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2699.0,33,5,1,13,2,0,14,0.1353352832366127,38,3,1936.08,588.2293117851602,20.8,16.0,6.7,23.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3189.0,34,6,1,14,2,0,15,0.11731916609425078,36,3,1936.08,588.2293117851602,24.4,16.8,0.0,12.6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1862.0,1,0,0,15,3,0,16,0.10170139230422684,47,3,1936.08,588.2293117851602,27.7,18.6,0.0,11.4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1479.0,2,1,0,16,3,0,17,0.08816268936235745,46,3,1936.08,588.2293117851602,29.5,21.0,0.0,24.6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1269.0,3,2,0,17,3,0,18,0.07642628699076807,48,3,1936.08,588.2293117851602,26.4,21.2,0.0,22.2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1269.0,4,3,0,18,3,0,19,0.06625225915226167,47,3,1936.08,588.2293117851602,24.4,20.9,0.0,25.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1479.0,5,4,0,19,3,0,20,0.05743261926761735,48,3,1936.08,588.2293117851602,24.5,19.7,0.0,25.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1479.0,6,5,1,20,3,0,21,0.049787068367863944,49,3,1936.08,588.2293117851602,27.0,20.1,0.0,19.7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1479.0,7,6,1,21,3,0,22,0.0431593092614526,48,3,1936.08,588.2293117851602,29.7,18.6,0.0,15.6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1478.0,8,0,0,22,4,0,23,0.03741385136723659,48,3,1936.08,588.2293117851602,28.5,19.2,0.0,17.7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1269.0,9,1,0,23,4,0,24,0.032433240894795524,49,3,1936.08,588.2293117851602,29.6,19.3,0.0,17.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1478.0,11,3,0,25,4,0,26,0.0243728440732796,46,3,1936.08,588.2293117851602,26.3,20.4,0.0,22.1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1640.0,12,4,0,26,4,0,27,0.02112827988118328,50,3,1936.08,588.2293117851602,25.1,19.7,0.0,18.4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2169.0,13,5,1,27,4,0,28,0.01831563888873418,51,3,1936.08,588.2293117851602,24.8,18.2,0.0,17.7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2170.0,14,6,1,28,4,0,29,0.015877422572448632,46,3,1936.08,588.2293117851602,27.6,18.0,0.0,28.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2131.0,15,0,0,29,5,0,30,0.013763786733050402,51,3,1936.08,588.2293117851602,25.9,16.8,0.0,17.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007.0,16,1,0,30,5,0,31,0.011931522535756143,51,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007.0,17,2,0,1,1,0,32,0.01034317319661825,51,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007.0,18,3,0,2,1,0,33,0.008966268257436799,51,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007.0,19,4,0,3,1,0,34,0.0077726597956035365,52,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007.0,20,5,1,4,1,0,35,0.006737946999085467,52,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2170.0,21,6,1,5,1,0,36,0.005840977343195246,50,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2170.0,22,0,0,6,1,0,37,0.005063414171757493,50,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1855.0,23,1,0,7,1,0,38,0.0043893618427784395,51,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1855.0,24,2,0,8,2,0,39,0.003805040775511363,49,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1855.0,25,3,0,9,2,0,40,0.0032985057559390915,49,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2170.0,26,4,0,10,2,0,41,0.002859401742022366,52,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007.0,27,5,1,11,2,0,42,0.0024787521766663585,52,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1855.0,28,6,1,12,2,0,43,0.002148775480909723,50,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007.0,29,0,0,13,2,0,44,0.0018627259759257083,52,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007.0,30,1,0,14,2,0,45,0.0016147559818205847,53,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2170.0,31,2,0,15,3,0,46,0.0013997962741296717,51,3,1936.08,588.2293117851602,25.9,16.9,0.0,17.3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1478.0,1,4,0,1,1,0,26,0.0243728440732796,42,3,2099.64,746.754557166308,11.4,8.6,15.2,21.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1478.0,2,5,1,2,1,0,25,0.028115659748972035,46,3,2099.64,746.754557166308,12.8,7.0,0.4,22.3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2130.0,3,6,1,3,1,0,24,0.032433240894795524,37,3,2099.64,746.754557166308,11.6,7.7,6.9,31.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2130.0,4,0,0,4,1,0,23,0.03741385136723659,42,3,2099.64,746.754557166308,14.6,10.1,1.0,24.6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1329.0,5,1,0,5,1,0,22,0.0431593092614526,42,3,2099.64,746.754557166308,15.6,10.2,0.1,14.5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1329.0,6,2,0,6,1,0,21,0.049787068367863944,39,3,2099.64,746.754557166308,19.5,6.9,0.0,9.9,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1329.0,7,3,0,7,1,0,20,0.05743261926761735,41,3,2099.64,746.754557166308,23.8,8.1,0.0,11.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1479.0,8,4,0,8,2,0,19,0.06625225915226167,44,3,2099.64,746.754557166308,25.9,12.9,0.3,14.4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1690.0,9,5,1,9,2,0,18,0.07642628699076807,42,3,2099.64,746.754557166308,24.9,15.7,2.9,13.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2843.0,10,6,1,10,2,0,17,0.08816268936235745,43,3,2099.64,746.754557166308,24.8,15.2,0.2,12.7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1478.0,11,0,0,11,2,0,16,0.10170139230422684,43,3,2099.64,746.754557166308,26.8,16.0,0.0,11.9,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1329.0,12,1,0,12,2,0,15,0.11731916609425078,43,3,2099.64,746.754557166308,28.4,17.6,0.2,24.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1329.0,13,2,0,13,2,0,14,0.1353352832366127,41,3,2099.64,746.754557166308,23.8,15.9,0.4,16.8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1329.0,14,3,0,14,2,0,13,0.15611804531597107,39,3,2099.64,746.754557166308,18.5,11.9,0.5,21.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1478.0,15,4,0,15,3,0,12,0.1800923121479524,44,3,2099.64,746.754557166308,21.1,9.6,0.0,11.2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1690.0,16,5,1,16,3,0,11,0.20774818714360085,47,3,2099.64,746.754557166308,26.0,13.8,2.4,22.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3057.0,17,6,1,17,3,0,10,0.2396510364417758,44,3,2099.64,746.754557166308,21.4,14.4,8.3,23.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1478.0,18,0,0,18,3,0,9,0.2764530466295643,43,3,2099.64,746.754557166308,20.3,12.7,0.7,12.8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1478.0,19,1,0,19,3,0,8,0.31890655732397044,44,3,2099.64,746.754557166308,24.9,13.8,0.0,16.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2353.0,20,2,0,20,3,0,7,0.36787944117144233,43,3,2099.64,746.754557166308,20.1,15.2,3.2,20.6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1479.0,21,3,0,21,3,0,6,0.42437284567695,43,3,2099.64,746.754557166308,21.4,14.7,3.7,15.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1955.0,22,4,0,22,4,0,5,0.4895416595569531,43,3,2099.64,746.754557166308,21.4,15.8,4.4,12.9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2130.0,23,5,1,23,4,0,4,0.5647181220077593,49,3,2099.64,746.754557166308,20.5,15.8,0.3,15.8,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2849.0,24,6,1,24,4,0,3,0.6514390575310556,44,3,2099.64,746.754557166308,21.8,15.2,4.1,18.9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3188.0,25,0,0,25,4,0,2,0.751477293075286,40,3,2099.64,746.754557166308,25.1,14.6,0.0,14.8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1955.0,26,1,0,26,4,0,1,0.8668778997501816,50,3,2099.64,746.754557166308,27.2,15.1,0.3,16.5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2130.0,27,2,0,27,4,1,0,1.0,44,3,2099.64,746.754557166308,29.1,15.9,0.0,15.7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2846.0,28,3,0,28,4,1,0,1.0,39,3,2099.64,746.754557166308,29.8,17.4,1.3,18.9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2846.0,29,4,0,29,5,1,0,1.0,40,3,2099.64,746.754557166308,21.5,16.5,0.1,24.2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4354.0,30,5,1,30,5,1,0,1.0,22,3,2099.64,746.754557166308,23.4,13.4,0.0,16.7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4754.0,31,6,1,31,5,0,1,0.8668778997501816,36,3,2099.64,746.754557166308,27.1,16.9,0.1,13.8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3627.0,21,0,0,1,1,0,2,0.751477293075286,46,3,2099.64,746.754557166308,28.2,18.5,0.3,12.5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2128.0,22,1,0,2,1,0,3,0.6514390575310556,46,3,2099.64,746.754557166308,32.0,19.9,0.0,12.8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1957.0,23,2,0,3,1,0,4,0.5647181220077593,41,3,2099.64,746.754557166308,31.5,20.2,0.0,13.2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1692.0,24,3,0,4,1,0,5,0.4895416595569531,41,3,2099.64,746.754557166308,32.2,20.9,0.0,11.7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2539.0,25,4,0,5,1,0,6,0.42437284567695,39,3,2099.64,746.754557166308,30.5,19.5,0.7,17.3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3189.0,26,5,1,6,1,0,7,0.36787944117144233,41,3,2099.64,746.754557166308,28.3,17.5,0.0,16.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3240.0,27,6,1,7,1,0,8,0.31890655732397044,42,3,2099.64,746.754557166308,29.7,18.7,0.0,17.3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1519.0,28,0,0,8,2,0,9,0.2764530466295643,39,3,2099.64,746.754557166308,27.8,18.5,0.0,18.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1526.0,29,1,0,9,2,0,10,0.2396510364417758,42,3,2099.64,746.754557166308,27.1,18.6,0.0,19.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
